Type,Arrival_Time,Num_Servers,LES,Avg_LES,AvgC_LES,WAvgC_LES,Waiting_Time,Is_Served,Service_Time
0,4246.0,0,100.0,8.238599143361048,0.0,0.0,1.0,true,475.0
0,4246.0,0,100.0,8.238599143361048,0.0,0.0,1.0,true,475.0
8,4431.0,0,1.0,2.0,0.0,0.0,19.0,true,272.0
8,4431.0,0,1.0,2.0,0.0,0.0,19.0,true,272.0
1,4491.0,0,1.0,11.890175042348956,0.0,0.0,1.0,true,230.0
1,4491.0,0,1.0,11.890175042348956,0.0,0.0,1.0,true,230.0
0,4587.0,0,1.0,10.529505265249353,0.0,0.0,1.0,true,134.0
3,4068.0,0,1.0,15.58904109589041,0.0,0.0,1.0,true,654.0
0,4466.0,0,1.0,9.439087386999569,0.0,0.0,1.0,true,256.0
0,4466.0,0,1.0,9.439087386999569,0.0,0.0,1.0,true,256.0
0,4587.0,0,1.0,10.529505265249353,0.0,0.0,1.0,true,134.0
3,4039.0,0,1.0,14.794952681388013,0.0,0.0,114.0,true,571.0
3,4039.0,0,1.0,14.794952681388013,0.0,0.0,114.0,true,571.0
3,4068.0,0,1.0,15.58904109589041,0.0,0.0,1.0,true,654.0
6,4119.0,0,1.0,7.466666666666667,0.0,0.0,1.0,true,604.0
6,4119.0,0,1.0,7.466666666666667,0.0,0.0,1.0,true,604.0
0,4175.0,0,1.0,8.140491452991453,0.0,0.0,1.0,true,548.0
0,4175.0,0,1.0,8.140491452991453,0.0,0.0,1.0,true,548.0
3,4224.0,0,0.0,20.867164179104478,0.0,0.0,87.0,true,413.0
3,4224.0,0,0.0,20.867164179104478,0.0,0.0,87.0,true,413.0
2,4256.0,0,1.0,16.66257088846881,0.0,0.0,1.0,true,467.0
2,4256.0,0,1.0,16.66257088846881,0.0,0.0,1.0,true,467.0
3,4279.0,0,1.0,21.34980988593156,0.0,0.0,1.0,true,445.0
3,4279.0,0,1.0,21.34980988593156,0.0,0.0,1.0,true,445.0
4,4407.0,0,62.0,7.4324324324324325,0.0,0.0,1.0,true,317.0
4,4407.0,0,62.0,7.4324324324324325,0.0,0.0,1.0,true,317.0
0,4425.0,0,21.0,9.260965883916704,0.0,0.0,1.0,true,299.0
0,4425.0,0,21.0,9.260965883916704,0.0,0.0,1.0,true,299.0
2,4586.0,0,41.0,18.038211382113822,0.0,0.0,1.0,true,138.0
4,4645.0,0,1.0,10.059574468085106,0.0,0.0,1.0,true,79.0
0,3897.0,0,1.0,7.0945726356841075,0.0,0.0,2.0,true,814.0
4,4093.0,0,2.0,4.119760479041916,0.0,0.0,1.0,true,632.0
4,4093.0,0,2.0,4.119760479041916,0.0,0.0,1.0,true,632.0
2,4462.0,0,1.0,17.565105285775676,0.0,0.0,1.0,true,263.0
2,4462.0,0,1.0,17.565105285775676,0.0,0.0,1.0,true,263.0
4,4645.0,0,1.0,10.059574468085106,0.0,0.0,1.0,true,79.0
3,4400.0,0,92.0,21.822627037392138,0.0,0.0,94.0,true,233.0
3,4400.0,0,92.0,21.822627037392138,0.0,0.0,94.0,true,233.0
3,4453.0,0,54.0,22.166666666666668,0.0,0.0,0.0,true,274.0
2,4586.0,0,41.0,18.038211382113822,0.0,0.0,1.0,true,138.0
3,4307.0,0,0.0,21.29787234042553,0.0,0.0,1.0,true,420.0
3,4334.0,0,1.0,21.214922048997774,0.0,0.0,1.0,true,393.0
3,4334.0,0,1.0,21.214922048997774,0.0,0.0,1.0,true,393.0
3,4453.0,0,54.0,22.166666666666668,0.0,0.0,0.0,true,274.0
3,4609.0,0,81.0,24.7581202487906,0.0,0.0,1.0,true,118.0
3,4609.0,0,81.0,24.7581202487906,0.0,0.0,1.0,true,118.0
0,4639.0,0,1.0,10.766653831343858,0.0,0.0,1.0,true,88.0
0,4639.0,0,1.0,10.766653831343858,0.0,0.0,1.0,true,88.0
3,3752.0,0,1.0,2.185185185185185,0.0,0.0,18.0,true,959.0
1,4000.0,0,1.0,9.533167789996453,0.0,0.0,7.0,true,722.0
1,4000.0,0,1.0,9.533167789996453,0.0,0.0,7.0,true,722.0
3,4307.0,0,0.0,21.29787234042553,0.0,0.0,1.0,true,420.0
0,4388.0,0,68.0,9.046643913538112,0.0,0.0,1.0,true,340.0
0,4388.0,0,68.0,9.046643913538112,0.0,0.0,1.0,true,340.0
2,3667.0,0,61.0,16.921204356181935,0.0,0.0,1.0,true,1042.0
0,3916.0,0,1.0,7.115211810012837,0.0,0.0,1.0,true,804.0
6,3990.0,0,1.0,7.410526315789474,0.0,0.0,90.0,true,650.0
6,3990.0,0,1.0,7.410526315789474,0.0,0.0,90.0,true,650.0
0,4313.0,0,1.0,8.756385998107852,0.0,0.0,0.0,true,417.0
0,4313.0,0,1.0,8.756385998107852,0.0,0.0,0.0,true,417.0
1,4398.0,0,1.0,11.126979472140762,0.0,0.0,0.0,true,332.0
1,4398.0,0,1.0,11.126979472140762,0.0,0.0,0.0,true,332.0
4,4452.0,0,189.0,8.116822429906541,0.0,0.0,1.0,true,277.0
4,4468.0,0,189.0,8.21183800623053,0.0,0.0,1.0,true,261.0
4,4468.0,0,189.0,8.21183800623053,0.0,0.0,1.0,true,261.0
2,4490.0,0,1.0,17.560322854715377,0.0,0.0,1.0,true,239.0
2,4490.0,0,1.0,17.560322854715377,0.0,0.0,1.0,true,239.0
3,4072.0,0,1.0,16.64,0.0,0.0,1.0,true,658.0
1,4107.0,0,1.0,9.850971198928333,0.0,0.0,83.0,true,541.0
1,4107.0,0,1.0,9.850971198928333,0.0,0.0,83.0,true,541.0
0,4308.0,0,1.0,8.750059227671168,0.0,0.0,1.0,true,422.0
0,4308.0,0,1.0,8.750059227671168,0.0,0.0,1.0,true,422.0
2,4439.0,0,87.0,17.35432045158489,0.0,0.0,1.0,true,291.0
2,4439.0,0,87.0,17.35432045158489,0.0,0.0,1.0,true,291.0
4,4452.0,0,189.0,8.116822429906541,0.0,0.0,1.0,true,277.0
4,4484.0,0,1.0,8.29503105590062,0.0,0.0,1.0,true,246.0
4,4484.0,0,1.0,8.29503105590062,0.0,0.0,1.0,true,246.0
3,4489.0,0,1.0,22.310147299509,0.0,0.0,1.0,true,241.0
3,4489.0,0,1.0,22.310147299509,0.0,0.0,1.0,true,241.0
2,4649.0,0,18.0,18.54308300395257,0.0,0.0,1.0,true,81.0
2,4649.0,0,18.0,18.54308300395257,0.0,0.0,1.0,true,81.0
3,4072.0,0,1.0,16.64,0.0,0.0,1.0,true,658.0
6,4310.0,0,1.0,6.896825396825397,0.0,0.0,1.0,true,421.0
6,4310.0,0,1.0,6.896825396825397,0.0,0.0,1.0,true,421.0
1,4413.0,0,0.0,11.148234607528451,0.0,0.0,1.0,true,318.0
1,4413.0,0,0.0,11.148234607528451,0.0,0.0,1.0,true,318.0
2,4414.0,0,1.0,17.368189806678384,0.0,0.0,1.0,true,317.0
2,4414.0,0,1.0,17.368189806678384,0.0,0.0,1.0,true,317.0
0,4438.0,0,1.0,9.272247857613712,0.0,0.0,1.0,true,293.0
0,4438.0,0,1.0,9.272247857613712,0.0,0.0,1.0,true,293.0
1,4554.0,0,54.0,12.164462809917355,0.0,0.0,1.0,true,177.0
1,4554.0,0,54.0,12.164462809917355,0.0,0.0,1.0,true,177.0
4,4325.0,0,1.0,6.084889643463497,0.0,0.0,2.0,true,406.0
4,4325.0,0,1.0,6.084889643463497,0.0,0.0,2.0,true,406.0
2,4327.0,0,146.0,16.960292104062074,0.0,0.0,155.0,true,251.0
0,4327.0,0,0.0,8.800140416569155,0.0,0.0,1.0,true,405.0
2,4327.0,0,146.0,16.960292104062074,0.0,0.0,155.0,true,251.0
0,4327.0,0,0.0,8.800140416569155,0.0,0.0,1.0,true,405.0
0,4337.0,0,1.0,8.833644423705087,0.0,0.0,15.0,true,381.0
0,4337.0,0,1.0,8.833644423705087,0.0,0.0,15.0,true,381.0
0,4360.0,0,1.0,8.984053616824589,0.0,0.0,1.0,true,372.0
0,4360.0,0,1.0,8.984053616824589,0.0,0.0,1.0,true,372.0
0,4410.0,0,1.0,9.194668458781361,0.0,0.0,86.0,true,237.0
0,4410.0,0,1.0,9.194668458781361,0.0,0.0,86.0,true,237.0
0,4414.0,0,1.0,9.201652523447969,0.0,0.0,1.0,true,318.0
0,4414.0,0,1.0,9.201652523447969,0.0,0.0,1.0,true,318.0
0,4496.0,0,1.0,9.846799580272823,0.0,0.0,1.0,true,236.0
0,4496.0,0,1.0,9.846799580272823,0.0,0.0,1.0,true,236.0
0,4646.0,0,1.0,10.869298581832119,0.0,0.0,1.0,true,86.0
0,4646.0,0,1.0,10.869298581832119,0.0,0.0,1.0,true,86.0
2,4212.0,0,1.0,16.935468219311016,0.0,0.0,1.0,true,521.0
2,4212.0,0,1.0,16.935468219311016,0.0,0.0,1.0,true,521.0
1,4326.0,0,41.0,10.70442156268928,0.0,0.0,55.0,true,353.0
1,4326.0,0,41.0,10.70442156268928,0.0,0.0,55.0,true,353.0
3,4541.0,0,1.0,23.902272727272727,0.0,0.0,32.0,true,161.0
3,4541.0,0,1.0,23.902272727272727,0.0,0.0,32.0,true,161.0
3,4613.0,0,1.0,24.768115942028984,0.0,0.0,1.0,true,120.0
3,4613.0,0,1.0,24.768115942028984,0.0,0.0,1.0,true,120.0
3,4669.0,0,1.0,24.74547803617571,0.0,0.0,1.0,true,64.0
3,4669.0,0,1.0,24.74547803617571,0.0,0.0,1.0,true,64.0
4,4307.0,0,1.0,5.914529914529915,0.0,0.0,1.0,true,427.0
4,4307.0,0,1.0,5.914529914529915,0.0,0.0,1.0,true,427.0
3,3975.0,0,1.0,12.85593220338983,0.0,0.0,96.0,true,665.0
3,3975.0,0,1.0,12.85593220338983,0.0,0.0,96.0,true,665.0
3,4216.0,0,1.0,21.04400606980273,0.0,0.0,164.0,true,356.0
3,4216.0,0,1.0,21.04400606980273,0.0,0.0,164.0,true,356.0
2,4510.0,0,2.0,17.53865652724968,0.0,0.0,1.0,true,225.0
1,4510.0,0,25.0,11.916619876473892,0.0,0.0,10.0,true,216.0
2,4510.0,0,2.0,17.53865652724968,0.0,0.0,1.0,true,225.0
0,4624.0,0,1.0,10.719829258828094,0.0,0.0,1.0,true,111.0
0,4624.0,0,1.0,10.719829258828094,0.0,0.0,1.0,true,111.0
3,3946.0,0,1.0,13.482587064676617,0.0,0.0,1.0,true,790.0
0,4365.0,0,1.0,8.993310265282584,0.0,0.0,1.0,true,371.0
0,4365.0,0,1.0,8.993310265282584,0.0,0.0,1.0,true,371.0
6,4452.0,0,1.0,8.37410071942446,0.0,0.0,80.0,true,205.0
6,4452.0,0,1.0,8.37410071942446,0.0,0.0,80.0,true,205.0
1,4510.0,0,25.0,11.916619876473892,0.0,0.0,10.0,true,216.0
1,4182.0,0,1.0,10.366936790923825,0.0,0.0,187.0,true,369.0
1,4182.0,0,1.0,10.366936790923825,0.0,0.0,187.0,true,369.0
3,4280.0,0,1.0,21.272727272727273,0.0,0.0,1.0,true,457.0
3,4280.0,0,1.0,21.272727272727273,0.0,0.0,1.0,true,457.0
4,4505.0,0,1.0,8.180428134556575,0.0,0.0,1.0,true,232.0
4,4505.0,0,1.0,8.180428134556575,0.0,0.0,1.0,true,232.0
0,4531.0,0,70.0,10.114521112255407,0.0,0.0,1.0,true,206.0
0,4531.0,0,70.0,10.114521112255407,0.0,0.0,1.0,true,206.0
0,4225.0,0,1.0,8.20843989769821,0.0,0.0,1.0,true,513.0
0,4225.0,0,1.0,8.20843989769821,0.0,0.0,1.0,true,513.0
0,4471.0,0,1.0,9.392236757452284,0.0,0.0,1.0,true,267.0
0,4565.0,0,11.0,10.244260974627467,0.0,0.0,1.0,true,173.0
0,4565.0,0,11.0,10.244260974627467,0.0,0.0,1.0,true,173.0
1,4641.0,0,1.0,12.553410893707033,0.0,0.0,1.0,true,97.0
1,4641.0,0,1.0,12.553410893707033,0.0,0.0,1.0,true,97.0
0,4679.0,0,55.0,11.038591232671413,0.0,0.0,1.0,true,59.0
0,4679.0,0,55.0,11.038591232671413,0.0,0.0,1.0,true,59.0
3,4236.0,0,1.0,20.955202312138727,0.0,0.0,1.0,true,503.0
3,4236.0,0,1.0,20.955202312138727,0.0,0.0,1.0,true,503.0
1,4320.0,0,1.0,10.636501670209535,0.0,0.0,1.0,true,419.0
1,4320.0,0,1.0,10.636501670209535,0.0,0.0,1.0,true,419.0
0,4471.0,0,1.0,9.392236757452284,0.0,0.0,1.0,true,267.0
0,4544.0,0,1.0,10.209506323949409,0.0,0.0,1.0,true,195.0
0,4544.0,0,1.0,10.209506323949409,0.0,0.0,1.0,true,195.0
0,3801.0,0,1.0,6.8043180260452365,0.0,0.0,1.0,true,939.0
0,4392.0,0,1.0,9.072888283378747,0.0,0.0,1.0,true,348.0
2,4543.0,0,1.0,18.0498545907769,0.0,0.0,26.0,true,172.0
2,4543.0,0,1.0,18.0498545907769,0.0,0.0,26.0,true,172.0
3,4549.0,0,11.0,24.330337078651684,0.0,0.0,1.0,true,191.0
2,4659.0,0,185.0,18.792668506109578,0.0,0.0,1.0,true,81.0
2,4659.0,0,185.0,18.792668506109578,0.0,0.0,1.0,true,81.0
1,4366.0,0,1.0,10.82673414706758,0.0,0.0,1.0,true,375.0
1,4366.0,0,1.0,10.82673414706758,0.0,0.0,1.0,true,375.0
0,4392.0,0,1.0,9.072888283378747,0.0,0.0,1.0,true,348.0
3,4549.0,0,11.0,24.330337078651684,0.0,0.0,1.0,true,191.0
0,3806.0,0,1.0,6.811688311688312,0.0,0.0,1.0,true,936.0
3,3946.0,0,1.0,13.482587064676617,0.0,0.0,1.0,true,790.0
0,4220.0,0,1.0,8.252888318356868,0.0,0.0,174.0,true,349.0
0,4220.0,0,1.0,8.252888318356868,0.0,0.0,174.0,true,349.0
3,4322.0,0,4.0,21.108200455580867,0.0,0.0,57.0,true,364.0
3,4322.0,0,4.0,21.108200455580867,0.0,0.0,57.0,true,364.0
2,4514.0,0,1.0,17.790824915824917,0.0,0.0,1.0,true,228.0
2,4514.0,0,1.0,17.790824915824917,0.0,0.0,1.0,true,228.0
0,4535.0,0,1.0,10.150164338537387,0.0,0.0,1.0,true,207.0
0,4535.0,0,1.0,10.150164338537387,0.0,0.0,1.0,true,207.0
3,4594.0,0,159.0,24.665031534688158,0.0,0.0,1.0,true,148.0
3,4594.0,0,159.0,24.665031534688158,0.0,0.0,1.0,true,148.0
3,4690.0,0,1.0,25.152227722772277,0.0,0.0,1.0,true,52.0
3,4690.0,0,1.0,25.152227722772277,0.0,0.0,1.0,true,52.0
3,3969.0,0,1.0,12.837004405286343,0.0,0.0,1.0,true,774.0
3,3969.0,0,1.0,12.837004405286343,0.0,0.0,1.0,true,774.0
1,4374.0,0,29.0,11.039739027283511,0.0,0.0,1.0,true,369.0
1,4374.0,0,29.0,11.039739027283511,0.0,0.0,1.0,true,369.0
0,4425.0,0,21.0,9.260965883916704,0.0,0.0,1.0,true,318.0
0,4425.0,0,21.0,9.260965883916704,0.0,0.0,1.0,true,318.0
1,4528.0,0,93.0,11.977222222222222,0.0,0.0,1.0,true,215.0
1,4528.0,0,93.0,11.977222222222222,0.0,0.0,1.0,true,215.0
0,4236.0,0,1.0,8.275678417448644,0.0,0.0,1.0,true,508.0
0,4236.0,0,1.0,8.275678417448644,0.0,0.0,1.0,true,508.0
0,4305.0,0,1.0,8.731956315289649,0.0,0.0,1.0,true,439.0
0,4305.0,0,1.0,8.731956315289649,0.0,0.0,1.0,true,439.0
0,4491.0,0,1.0,9.800379426644183,0.0,0.0,1.0,true,253.0
0,4491.0,0,1.0,9.800379426644183,0.0,0.0,1.0,true,253.0
0,4528.0,0,1.0,10.12579913384203,0.0,0.0,29.0,true,188.0
0,4528.0,0,1.0,10.12579913384203,0.0,0.0,29.0,true,188.0
0,4660.0,0,56.0,10.944286526435475,0.0,0.0,1.0,true,84.0
0,4660.0,0,56.0,10.944286526435475,0.0,0.0,1.0,true,84.0
0,4199.0,0,1.0,8.098746081504702,0.0,0.0,1.0,true,546.0
0,4199.0,0,1.0,8.098746081504702,0.0,0.0,1.0,true,546.0
2,4461.0,0,1.0,17.593628928110203,0.0,0.0,126.0,true,159.0
2,4461.0,0,1.0,17.593628928110203,0.0,0.0,126.0,true,159.0
0,4515.0,0,22.0,10.011828180120357,0.0,0.0,46.0,true,185.0
0,4515.0,0,22.0,10.011828180120357,0.0,0.0,46.0,true,185.0
1,4587.0,0,1.0,12.505405405405405,0.0,0.0,1.0,true,158.0
3,3679.0,0,1.0,0.8666666666666667,0.0,0.0,1.0,true,1067.0
3,4209.0,0,1.0,21.0109375,0.0,0.0,29.0,true,509.0
3,4209.0,0,1.0,21.0109375,0.0,0.0,29.0,true,509.0
1,4484.0,0,1.0,11.679705215419501,0.0,0.0,83.0,true,180.0
1,4484.0,0,1.0,11.679705215419501,0.0,0.0,83.0,true,180.0
3,4512.0,0,112.0,23.555905511811023,0.0,0.0,1.0,true,234.0
3,4512.0,0,112.0,23.555905511811023,0.0,0.0,1.0,true,234.0
4,4520.0,0,1.0,8.840601503759398,0.0,0.0,1.0,true,226.0
4,4520.0,0,1.0,8.840601503759398,0.0,0.0,1.0,true,226.0
0,4551.0,0,1.0,10.187183127154736,0.0,0.0,1.0,true,195.0
0,4551.0,0,1.0,10.187183127154736,0.0,0.0,1.0,true,195.0
1,4682.0,0,1.0,12.715962441314554,0.0,0.0,1.0,true,64.0
1,4682.0,0,1.0,12.715962441314554,0.0,0.0,1.0,true,64.0
2,4233.0,0,1.0,16.80038295835328,0.0,0.0,1.0,true,514.0
2,4233.0,0,1.0,16.80038295835328,0.0,0.0,1.0,true,514.0
2,4377.0,0,1.0,17.197762863534674,0.0,0.0,1.0,true,370.0
2,4377.0,0,1.0,17.197762863534674,0.0,0.0,1.0,true,370.0
1,4428.0,0,1.0,11.105872143477002,0.0,0.0,1.0,true,319.0
1,4428.0,0,1.0,11.105872143477002,0.0,0.0,1.0,true,319.0
0,4466.0,0,0.0,9.439087386999569,0.0,0.0,1.0,true,281.0
0,4466.0,0,0.0,9.439087386999569,0.0,0.0,1.0,true,281.0
0,4557.0,0,89.0,10.229773462783172,0.0,0.0,1.0,true,190.0
0,4557.0,0,89.0,10.229773462783172,0.0,0.0,1.0,true,190.0
1,4587.0,0,1.0,12.505405405405405,0.0,0.0,1.0,true,158.0
3,4219.0,0,1.0,20.77927927927928,0.0,0.0,1.0,true,529.0
0,4487.0,0,1.0,9.747833439019235,0.0,0.0,1.0,true,261.0
0,4487.0,0,1.0,9.747833439019235,0.0,0.0,1.0,true,261.0
2,3739.0,0,1.0,16.863073110285008,0.0,0.0,1.0,true,1010.0
5,3766.0,0,19.0,3.4057971014492754,0.0,0.0,1.0,true,983.0
0,4095.0,0,1.0,7.6447811447811445,0.0,0.0,1.0,true,654.0
0,4095.0,0,1.0,7.6447811447811445,0.0,0.0,1.0,true,654.0
0,4114.0,0,1.0,7.623059866962306,0.0,0.0,1.0,true,635.0
0,4114.0,0,1.0,7.623059866962306,0.0,0.0,1.0,true,635.0
0,4191.0,0,1.0,8.095489316802954,0.0,0.0,1.0,true,558.0
0,4191.0,0,1.0,8.095489316802954,0.0,0.0,1.0,true,558.0
3,4219.0,0,1.0,20.77927927927928,0.0,0.0,1.0,true,529.0
1,4525.0,0,1.0,11.896580483736447,0.0,0.0,1.0,true,224.0
1,4525.0,0,1.0,11.896580483736447,0.0,0.0,1.0,true,224.0
1,4527.0,0,93.0,11.977222222222222,0.0,0.0,137.0,true,86.0
1,4527.0,0,93.0,11.977222222222222,0.0,0.0,137.0,true,86.0
0,4622.0,0,30.0,10.681482919254659,0.0,0.0,1.0,true,127.0
0,4622.0,0,30.0,10.681482919254659,0.0,0.0,1.0,true,127.0
1,4716.0,0,1.0,12.70887055183084,0.0,0.0,1.0,true,33.0
1,4716.0,0,1.0,12.70887055183084,0.0,0.0,1.0,true,33.0
2,3930.0,0,1.0,16.75686274509804,0.0,0.0,1.0,true,820.0
3,3962.0,0,1.0,12.92093023255814,0.0,0.0,1.0,true,788.0
3,4116.0,0,60.0,16.859275053304906,0.0,0.0,1.0,true,634.0
0,4209.0,0,1.0,8.118942731277533,0.0,0.0,1.0,true,541.0
0,4209.0,0,1.0,8.118942731277533,0.0,0.0,1.0,true,541.0
0,4289.0,0,0.0,8.745013217976448,0.0,0.0,1.0,true,461.0
0,4289.0,0,0.0,8.745013217976448,0.0,0.0,1.0,true,461.0
9,4369.0,0,1.0,2.5,0.0,0.0,1.0,true,381.0
9,4369.0,0,1.0,2.5,0.0,0.0,1.0,true,381.0
0,4417.0,0,1.0,9.264470169189671,0.0,0.0,1.0,true,333.0
0,4417.0,0,1.0,9.264470169189671,0.0,0.0,1.0,true,333.0
1,4447.0,0,1.0,11.192528735632184,0.0,0.0,1.0,true,303.0
1,4447.0,0,1.0,11.192528735632184,0.0,0.0,1.0,true,303.0
1,4500.0,0,1.0,11.893994925288977,0.0,0.0,1.0,true,250.0
1,4500.0,0,1.0,11.893994925288977,0.0,0.0,1.0,true,250.0
1,4511.0,0,25.0,11.916900617630544,0.0,0.0,2.0,true,238.0
1,4511.0,0,25.0,11.916900617630544,0.0,0.0,2.0,true,238.0
0,4601.0,0,160.0,10.651652242328876,0.0,0.0,1.0,true,149.0
0,4601.0,0,160.0,10.651652242328876,0.0,0.0,1.0,true,149.0
3,4116.0,0,60.0,16.859275053304906,0.0,0.0,1.0,true,634.0
0,4284.0,0,0.0,8.664979513135695,0.0,0.0,1.0,true,467.0
0,4284.0,0,0.0,8.664979513135695,0.0,0.0,1.0,true,467.0
3,4287.0,0,113.0,21.36625,0.0,0.0,1.0,true,464.0
3,4287.0,0,113.0,21.36625,0.0,0.0,1.0,true,464.0
0,4513.0,0,1.0,9.94892026578073,0.0,0.0,16.0,true,223.0
0,4513.0,0,1.0,9.94892026578073,0.0,0.0,16.0,true,223.0
8,4585.0,0,1.0,2.6363636363636362,0.0,0.0,1.0,true,166.0
8,4585.0,0,1.0,2.6363636363636362,0.0,0.0,1.0,true,166.0
0,4596.0,0,1.0,10.579394898160965,0.0,0.0,1.0,true,155.0
0,4596.0,0,1.0,10.579394898160965,0.0,0.0,1.0,true,155.0
3,4633.0,0,1.0,24.964285714285715,0.0,0.0,1.0,true,118.0
3,4633.0,0,1.0,24.964285714285715,0.0,0.0,1.0,true,118.0
0,4694.0,0,1.0,11.26522302424579,0.0,0.0,1.0,true,57.0
3,3962.0,0,1.0,12.92093023255814,0.0,0.0,1.0,true,788.0
0,4125.0,0,1.0,7.719317556411667,0.0,0.0,1.0,true,627.0
0,4125.0,0,1.0,7.719317556411667,0.0,0.0,1.0,true,627.0
6,4292.0,0,1.0,6.944,0.0,0.0,1.0,true,460.0
6,4292.0,0,1.0,6.944,0.0,0.0,1.0,true,460.0
0,4426.0,0,1.0,9.260965883916704,0.0,0.0,1.0,true,326.0
3,4443.0,0,53.0,22.287102473498233,0.0,0.0,110.0,true,200.0
3,4443.0,0,53.0,22.287102473498233,0.0,0.0,110.0,true,200.0
0,4535.0,0,1.0,10.147699260476582,0.0,0.0,1.0,true,217.0
0,4535.0,0,1.0,10.147699260476582,0.0,0.0,1.0,true,217.0
0,4694.0,0,1.0,11.26522302424579,0.0,0.0,1.0,true,57.0
0,4426.0,0,1.0,9.260965883916704,0.0,0.0,1.0,true,326.0
3,4483.0,0,1.0,22.12469033856317,0.0,0.0,1.0,true,270.0
3,4483.0,0,1.0,22.12469033856317,0.0,0.0,1.0,true,270.0
2,4671.0,0,1.0,18.98358733880422,0.0,0.0,1.0,true,82.0
2,4671.0,0,1.0,18.98358733880422,0.0,0.0,1.0,true,82.0
4,4713.0,0,1.0,10.765193370165745,0.0,0.0,34.0,true,7.0
4,4713.0,0,1.0,10.765193370165745,0.0,0.0,34.0,true,7.0
3,4460.0,0,21.0,22.453759723422646,0.0,0.0,112.0,true,183.0
3,4460.0,0,21.0,22.453759723422646,0.0,0.0,112.0,true,183.0
0,4169.0,0,1.0,8.04100777271509,0.0,0.0,24.0,true,563.0
0,4169.0,0,1.0,8.04100777271509,0.0,0.0,24.0,true,563.0
1,4344.0,0,0.0,10.669069069069069,0.0,0.0,1.0,true,411.0
1,4344.0,0,0.0,10.669069069069069,0.0,0.0,1.0,true,411.0
3,4016.0,0,1.0,13.241496598639456,0.0,0.0,1.0,true,740.0
3,4319.0,0,1.0,21.113272311212814,0.0,0.0,1.0,true,437.0
3,4319.0,0,1.0,21.113272311212814,0.0,0.0,1.0,true,437.0
3,4016.0,0,1.0,13.241496598639456,0.0,0.0,1.0,true,740.0
0,4170.0,0,1.0,8.09134744173587,0.0,0.0,1.0,true,587.0
0,4170.0,0,1.0,8.09134744173587,0.0,0.0,1.0,true,587.0
2,4227.0,0,1.0,16.871868978805395,0.0,0.0,1.0,true,530.0
2,4227.0,0,1.0,16.871868978805395,0.0,0.0,1.0,true,530.0
1,4246.0,0,1.0,10.676544766708702,0.0,0.0,1.0,true,511.0
1,4246.0,0,1.0,10.676544766708702,0.0,0.0,1.0,true,511.0
2,4336.0,0,0.0,17.048614266242616,0.0,0.0,1.0,true,421.0
3,4451.0,0,1.0,22.059649122807016,0.0,0.0,1.0,true,306.0
3,4456.0,0,1.0,22.30708661417323,0.0,0.0,1.0,true,301.0
3,4456.0,0,1.0,22.30708661417323,0.0,0.0,1.0,true,301.0
2,3930.0,0,1.0,16.75686274509804,0.0,0.0,1.0,true,820.0
2,4117.0,0,1.0,16.80244399185336,0.0,0.0,78.0,true,564.0
2,4117.0,0,1.0,16.80244399185336,0.0,0.0,78.0,true,564.0
2,4336.0,0,0.0,17.048614266242616,0.0,0.0,1.0,true,421.0
1,4368.0,0,174.0,10.977407847800238,0.0,0.0,1.0,true,390.0
1,4368.0,0,174.0,10.977407847800238,0.0,0.0,1.0,true,390.0
5,4410.0,0,1.0,7.5763546798029555,0.0,0.0,1.0,true,348.0
5,4410.0,0,1.0,7.5763546798029555,0.0,0.0,1.0,true,348.0
0,4423.0,0,1.0,9.217834960070984,0.0,0.0,1.0,true,335.0
0,4423.0,0,1.0,9.217834960070984,0.0,0.0,1.0,true,335.0
3,4451.0,0,1.0,22.059649122807016,0.0,0.0,1.0,true,306.0
1,4456.0,0,63.0,11.49971363115693,0.0,0.0,1.0,true,302.0
1,4456.0,0,63.0,11.49971363115693,0.0,0.0,1.0,true,302.0
3,3832.0,0,1.0,7.617977528089888,0.0,0.0,1.0,true,927.0
3,4139.0,0,1.0,17.37917485265226,0.0,0.0,40.0,true,581.0
0,4259.0,0,46.0,8.319454770755886,0.0,0.0,162.0,true,339.0
0,4259.0,0,46.0,8.319454770755886,0.0,0.0,162.0,true,339.0
0,4263.0,0,1.0,8.363008631319358,0.0,0.0,42.0,true,455.0
0,4263.0,0,1.0,8.363008631319358,0.0,0.0,42.0,true,455.0
1,4378.0,0,1.0,11.05,0.0,0.0,1.0,true,381.0
1,4378.0,0,1.0,11.05,0.0,0.0,1.0,true,381.0
2,4450.0,0,1.0,17.59896283491789,0.0,0.0,114.0,true,196.0
5,4541.0,0,1.0,7.366666666666666,0.0,0.0,1.0,true,218.0
5,4541.0,0,1.0,7.366666666666666,0.0,0.0,1.0,true,218.0
0,4599.0,0,1.0,10.631475280677565,0.0,0.0,1.0,true,160.0
0,4599.0,0,1.0,10.631475280677565,0.0,0.0,1.0,true,160.0
2,4670.0,0,1.0,18.96711041503524,0.0,0.0,1.0,true,89.0
2,4670.0,0,1.0,18.96711041503524,0.0,0.0,1.0,true,89.0
3,3752.0,0,1.0,2.185185185185185,0.0,0.0,18.0,true,959.0
3,4139.0,0,1.0,17.37917485265226,0.0,0.0,40.0,true,581.0
0,4398.0,0,1.0,9.106440677966102,0.0,0.0,1.0,true,362.0
0,4398.0,0,1.0,9.106440677966102,0.0,0.0,1.0,true,362.0
